gene.id	total_sites	non-NA_sites
DPOGS202444	971	971
DPOGS209081	814	814
DPOGS209073	228	228
DPOGS209082	736	736
DPOGS209079	8029	8029
DPOGS209074	232	232
DPOGS209085	440	440
DPOGS209078	1372	1372
DPOGS209080	289	289
DPOGS209083	1837	1837
DPOGS209084	302	302
DPOGS209088	711	711
DPOGS209086	442	442
DPOGS201296	1282	1282
DPOGS201298	641	641
DPOGS201302	1328	1328
DPOGS201294	4134	4134
DPOGS201295	2131	2131
DPOGS201291	347	347
DPOGS201303	1458	1458
DPOGS201300	362	362
DPOGS201311	457	457
DPOGS201301	1474	1474
DPOGS201299	350	350
DPOGS201340	1124	1124
DPOGS201289	7622	7622
DPOGS201308	1067	1067
DPOGS201348	446	446
DPOGS201290	138	138
DPOGS201341	1898	1898
DPOGS201319	958	958
DPOGS201293	822	822
DPOGS201304	1025	1025
DPOGS201339	603	603
DPOGS201338	3058	3058
DPOGS201318	2135	2135
DPOGS201313	493	493
DPOGS201307	1130	1130
DPOGS201331	729	729
DPOGS201330	944	944
DPOGS201324	1258	1258
DPOGS201310	1799	1799
DPOGS201345	702	702
DPOGS201306	1050	1050
DPOGS201343	846	846
DPOGS201283	983	983
DPOGS201292	1888	1888
DPOGS201277	484	484
DPOGS201333	828	828
DPOGS201351	100	100
DPOGS201342	1538	1538
DPOGS201309	1485	1485
DPOGS201317	1359	1359
DPOGS201332	1766	1766
DPOGS201334	1003	1003
DPOGS201279	619	619
DPOGS201335	825	825
DPOGS201347	506	506
DPOGS201284	671	671
DPOGS201350	295	295
DPOGS201325	602	602
DPOGS201328	914	914
DPOGS201336	1000	1000
DPOGS201344	838	838
DPOGS201276	723	723
DPOGS201305	195	195
DPOGS201316	1417	1417
DPOGS201287	2557	2557
DPOGS201321	966	966
DPOGS201337	1001	1001
DPOGS201353	498	498
DPOGS201280	995	995
DPOGS201329	702	702
DPOGS201326	1632	1632
DPOGS201327	591	591
DPOGS201315	213	213
DPOGS201354	384	384
DPOGS201346	597	597
DPOGS201349	204	204
DPOGS201281	686	686
DPOGS201282	173	173
DPOGS201288	367	367
DPOGS201323	850	850
DPOGS201286	1320	1320
DPOGS201320	562	562
DPOGS201312	490	490
DPOGS201285	1225	1225
DPOGS201352	661	661
DPOGS201322	1080	1080
DPOGS201278	1905	1905
DPOGS207536	2354	2354
DPOGS207522	1493	1493
DPOGS207499	1031	1031
DPOGS207529	249	249
DPOGS207535	2307	2307
DPOGS207503	1107	1107
DPOGS207501	819	819
DPOGS207508	310	310
DPOGS207533	1031	1031
DPOGS207505	661	661
DPOGS207530	484	484
DPOGS207506	425	425
DPOGS207504	827	827
DPOGS207502	3691	3691
DPOGS207523	916	916
DPOGS207500	227	227
DPOGS207534	403	403
DPOGS207525	1337	1337
DPOGS207528	659	659
DPOGS207519	574	574
DPOGS207524	1277	1277
DPOGS207531	1454	1454
DPOGS207509	1402	1402
DPOGS207526	833	833
DPOGS207532	2668	2668
DPOGS207515	600	600
DPOGS207521	1190	1190
DPOGS207507	1729	1729
DPOGS207517	2120	2120
DPOGS207511	1556	1556
DPOGS207518	449	449
DPOGS207527	793	793
DPOGS207510	637	637
DPOGS207512	1059	1059
DPOGS207516	724	724
DPOGS207520	2022	2022
DPOGS207513	118	118
DPOGS207514	289	289
DPOGS214882	136	136
DPOGS214883	1292	1292
DPOGS214884	229	229
DPOGS214886	297	297
DPOGS214887	295	295
DPOGS214888	296	296
DPOGS214890	301	301
DPOGS214885	352	352
DPOGS208205	1047	1047
DPOGS208194	185	185
DPOGS208217	1484	1484
DPOGS208196	320	320
DPOGS208211	1059	1059
DPOGS208198	3172	3172
DPOGS208209	335	335
DPOGS208220	340	340
DPOGS208191	150	150
DPOGS208218	382	382
DPOGS208215	1216	1216
DPOGS208207	1026	1026
DPOGS208216	248	248
DPOGS208203	999	999
DPOGS208204	492	492
DPOGS208195	160	160
DPOGS208202	658	658
DPOGS208193	226	226
DPOGS208201	1717	1717
DPOGS208199	933	933
DPOGS208214	975	975
DPOGS208212	406	406
DPOGS208190	338	338
DPOGS208219	452	452
DPOGS208213	975	975
DPOGS208197	374	374
DPOGS208192	220	220
DPOGS208208	741	741
DPOGS208210	322	322
DPOGS209922	1109	1109
DPOGS209931	369	369
DPOGS209924	1312	1312
DPOGS209930	4273	4273
DPOGS209926	90	90
DPOGS209925	819	819
DPOGS209920	625	625
DPOGS209929	1237	1237
DPOGS209921	166	166
DPOGS209919	199	199
DPOGS209918	534	534
DPOGS209923	320	320
DPOGS209928	1527	1527
DPOGS209935	176	176
DPOGS209927	613	613
DPOGS209933	524	524
DPOGS209932	994	994
DPOGS209934	571	571
DPOGS206428	320	320
DPOGS206430	2600	2600
DPOGS206426	1602	1602
DPOGS206422	931	931
DPOGS206424	1906	1906
DPOGS206429	588	588
DPOGS206427	372	372
DPOGS206407	2911	2911
DPOGS206425	765	765
DPOGS206410	254	254
DPOGS206417	547	547
DPOGS206412	1744	1744
DPOGS206416	682	682
DPOGS206420	593	593
DPOGS206423	1255	1255
DPOGS206413	791	791
DPOGS206415	1906	1906
DPOGS206419	674	674
DPOGS206408	530	530
DPOGS206421	687	687
DPOGS206411	817	817
DPOGS206414	1547	1547
DPOGS206409	546	546
DPOGS216094	737	737
DPOGS216093	1300	1300
DPOGS216098	453	453
DPOGS216095	654	654
DPOGS216092	308	308
DPOGS216097	162	162
DPOGS216102	568	568
DPOGS216099	522	522
DPOGS216100	793	793
DPOGS216101	516	516
DPOGS216106	1020	1020
DPOGS216107	1995	1995
DPOGS216108	524	524
DPOGS216105	262	262
DPOGS216110	211	211
DPOGS216111	1279	1279
DPOGS216112	399	399
DPOGS216113	695	695
DPOGS216114	124	124
DPOGS216115	2468	2468
DPOGS216103	529	529
DPOGS216104	3460	3460
DPOGS216118	380	380
DPOGS216119	426	426
DPOGS216120	1309	1309
DPOGS216121	1011	1011
DPOGS216122	1520	1520
DPOGS216123	1334	1334
DPOGS216124	402	402
DPOGS216125	1532	1532
DPOGS216126	304	304
DPOGS216127	3843	3843
DPOGS216128	1015	1015
DPOGS216116	366	366
DPOGS216117	760	760
DPOGS216091	1047	1047
DPOGS216132	788	788
DPOGS216133	866	866
DPOGS216134	238	238
DPOGS216135	1061	1061
DPOGS216096	496	496
DPOGS216137	4505	4505
DPOGS216136	100	100
DPOGS216129	646	646
DPOGS216130	309	309
DPOGS216131	2534	2534
DPOGS216109	468	468
DPOGS213841	1049	1049
DPOGS213830	521	521
DPOGS213843	258	258
DPOGS213840	431	431
DPOGS213829	193	193
DPOGS213842	577	577
DPOGS213839	343	343
DPOGS213828	1334	1334
DPOGS213837	1746	1746
DPOGS213826	798	798
DPOGS213838	330	330
DPOGS213827	798	798
DPOGS213833	228	228
DPOGS213832	1296	1296
DPOGS213844	605	605
DPOGS213834	716	716
DPOGS213836	338	338
DPOGS213825	678	678
DPOGS213831	1423	1423
DPOGS213824	554	554
DPOGS213835	696	696
DPOGS204119	346	346
DPOGS204118	740	740
DPOGS204113	718	718
DPOGS204131	597	597
DPOGS204116	851	851
DPOGS204112	4042	4042
DPOGS204130	420	420
DPOGS204133	1026	1026
DPOGS204108	203	203
DPOGS204115	242	242
DPOGS204136	1986	1986
DPOGS204126	422	422
DPOGS204129	433	433
DPOGS204107	1410	1410
DPOGS204110	296	296
DPOGS204104	143	143
DPOGS204127	1052	1052
DPOGS204117	471	471
DPOGS204106	200	200
DPOGS204111	250	250
DPOGS204134	3198	3198
DPOGS204132	882	882
DPOGS204105	663	663
DPOGS204100	563	563
DPOGS204114	2281	2281
DPOGS204124	572	572
DPOGS204123	252	252
DPOGS204102	983	983
DPOGS204122	356	356
DPOGS204141	2808	2808
DPOGS204121	966	966
DPOGS204103	379	379
DPOGS204139	408	408
DPOGS204128	1064	1064
DPOGS204135	1841	1841
DPOGS204138	1350	1350
DPOGS204140	960	960
DPOGS204137	235	235
DPOGS204120	1399	1399
DPOGS204109	1780	1780
DPOGS204125	462	462
DPOGS204101	1512	1512
DPOGS201073	875	875
DPOGS201071	2745	2745
DPOGS201082	285	285
DPOGS201097	214	214
DPOGS201078	255	255
DPOGS201081	2354	2354
DPOGS201063	605	605
DPOGS201077	415	415
DPOGS201096	2471	2471
DPOGS201064	1222	1222
DPOGS201079	216	216
DPOGS201098	695	695
DPOGS201068	181	181
DPOGS201067	1216	1216
DPOGS201066	1223	1223
DPOGS201076	325	325
DPOGS201088	1473	1473
DPOGS201084	418	418
DPOGS201093	1721	1721
DPOGS201069	815	815
DPOGS201074	765	765
DPOGS201095	173	173
DPOGS201092	240	240
DPOGS201085	1451	1451
DPOGS201087	1921	1921
DPOGS201072	904	904
DPOGS201094	451	451
DPOGS201070	424	424
DPOGS201086	690	690
DPOGS201065	1325	1325
DPOGS201080	136	136
DPOGS201089	716	716
DPOGS201083	886	886
DPOGS210508	801	801
DPOGS210522	1150	1150
DPOGS210510	246	246
DPOGS210507	1090	1090
DPOGS210512	276	276
DPOGS210493	127	127
DPOGS210488	493	493
DPOGS210492	754	754
DPOGS210506	699	699
DPOGS210504	1682	1682
DPOGS210527	263	263
DPOGS210511	157	157
DPOGS210528	745	745
DPOGS210490	562	562
DPOGS210526	2364	2364
DPOGS210498	1007	1007
DPOGS210520	916	916
DPOGS210529	650	650
DPOGS210509	907	907
DPOGS210524	376	376
DPOGS210523	360	360
DPOGS210491	626	626
DPOGS210518	580	580
DPOGS210489	832	832
DPOGS210502	608	608
DPOGS210525	850	850
DPOGS210514	276	276
DPOGS210513	320	320
DPOGS210500	285	285
DPOGS210501	300	300
DPOGS210495	938	938
DPOGS210497	328	328
DPOGS210515	1164	1164
DPOGS210519	841	841
DPOGS210505	948	948
DPOGS210503	454	454
DPOGS210487	745	745
DPOGS210521	1019	1019
DPOGS210496	1222	1222
DPOGS210530	742	742
DPOGS210517	451	451
DPOGS215075	759	759
DPOGS215076	1004	1004
DPOGS215078	586	586
DPOGS215088	579	579
DPOGS215089	1508	1508
DPOGS215073	1415	1415
DPOGS215092	1712	1712
DPOGS215080	755	755
DPOGS215077	2504	2504
DPOGS215090	848	848
DPOGS215086	572	572
DPOGS215074	1053	1053
DPOGS215093	202	202
DPOGS215072	366	366
DPOGS215091	723	723
DPOGS215085	436	436
DPOGS215087	1098	1098
DPOGS215079	1195	1195
DPOGS215081	421	421
DPOGS215094	1182	1182
DPOGS215084	404	404
DPOGS215083	537	537
DPOGS215082	514	514
DPOGS207363	780	780
DPOGS207358	1248	1248
DPOGS207322	801	801
DPOGS207324	2801	2801
DPOGS207326	922	922
DPOGS207365	2612	2612
DPOGS207338	792	792
DPOGS207334	424	424
DPOGS207341	1027	1027
DPOGS207330	320	320
DPOGS207328	129	129
DPOGS207327	254	254
DPOGS207321	509	509
DPOGS207362	496	496
DPOGS207325	914	914
DPOGS207364	602	602
DPOGS207359	881	881
DPOGS207355	1719	1719
DPOGS207354	892	892
DPOGS207340	2193	2193
DPOGS207349	236	236
DPOGS207348	475	475
DPOGS207331	1317	1317
DPOGS207337	2368	2368
DPOGS207357	379	379
DPOGS207356	1147	1147
DPOGS207360	1646	1646
DPOGS207333	155	155
DPOGS207332	226	226
DPOGS207323	268	268
DPOGS207329	114	114
DPOGS207352	2435	2435
DPOGS207353	1686	1686
DPOGS207336	1478	1478
DPOGS207342	621	621
DPOGS207347	1323	1323
DPOGS207344	1428	1428
DPOGS207361	243	243
DPOGS207345	1185	1185
DPOGS207339	75	75
DPOGS207335	1439	1439
DPOGS207350	226	226
DPOGS207351	1158	1158
DPOGS207346	1256	1256
DPOGS212551	557	557
DPOGS212552	375	375
DPOGS212554	85	85
DPOGS206553	235	235
DPOGS206554	391	391
DPOGS206544	2642	2642
DPOGS206538	668	668
DPOGS206528	1427	1427
DPOGS206541	243	243
DPOGS206527	434	434
DPOGS206526	445	445
DPOGS206543	338	338
DPOGS206531	437	437
DPOGS206537	1110	1110
DPOGS206536	535	535
DPOGS206533	2257	2257
DPOGS206534	398	398
DPOGS206546	1678	1678
DPOGS206552	866	866
DPOGS206547	1203	1203
DPOGS206545	398	398
DPOGS206539	1163	1163
DPOGS206530	279	279
DPOGS206549	3430	3430
DPOGS206535	3775	3775
DPOGS206529	878	878
DPOGS206542	210	210
DPOGS206550	311	311
DPOGS206532	828	828
DPOGS206548	375	375
DPOGS206551	3428	3428
DPOGS201869	650	650
DPOGS201876	477	477
DPOGS201887	285	285
DPOGS201852	180	180
DPOGS201886	931	931
DPOGS201853	1844	1844
DPOGS201870	1858	1858
DPOGS201839	247	247
DPOGS201868	235	235
DPOGS201885	601	601
DPOGS201843	1689	1689
DPOGS201867	409	409
DPOGS201856	519	519
DPOGS201881	705	705
DPOGS201903	639	639
DPOGS201910	283	283
DPOGS201849	442	442
DPOGS201836	307	307
DPOGS201865	1639	1639
DPOGS201866	180	180
DPOGS201904	745	745
DPOGS201871	473	473
DPOGS201880	622	622
DPOGS201882	611	611
DPOGS201850	226	226
DPOGS201837	441	441
DPOGS201873	355	355
DPOGS201835	823	823
DPOGS201898	1277	1277
DPOGS201899	77	77
DPOGS201845	3885	3885
DPOGS201854	889	889
DPOGS201858	1112	1112
DPOGS201848	226	226
DPOGS201902	605	605
DPOGS201851	1022	1022
DPOGS201914	211	211
DPOGS201838	1130	1130
DPOGS201892	180	180
DPOGS201861	652	652
DPOGS201884	597	597
DPOGS201913	211	211
DPOGS201855	622	622
DPOGS201844	239	239
DPOGS201827	1731	1731
DPOGS201889	87	87
DPOGS201879	416	416
DPOGS201912	1057	1057
DPOGS201863	107	107
DPOGS201842	269	269
DPOGS201906	560	560
DPOGS201830	543	543
DPOGS201874	820	820
DPOGS201893	1144	1144
DPOGS201905	1050	1050
DPOGS201894	1044	1044
DPOGS201846	350	350
DPOGS201901	576	576
DPOGS201847	642	642
DPOGS201900	350	350
DPOGS201896	589	589
DPOGS201840	636	636
DPOGS201909	309	309
DPOGS201862	3815	3815
DPOGS201888	280	280
DPOGS201907	559	559
DPOGS201883	496	496
DPOGS201911	1061	1061
DPOGS201831	901	901
DPOGS201857	230	230
DPOGS201832	1126	1126
DPOGS201878	370	370
DPOGS201875	4190	4190
DPOGS201833	1439	1439
DPOGS201860	376	376
DPOGS201891	1195	1195
DPOGS201872	408	408
DPOGS201897	1141	1141
DPOGS201834	149	149
DPOGS201859	800	800
DPOGS201828	616	616
DPOGS201864	1960	1960
DPOGS201877	1131	1131
DPOGS206389	116	116
DPOGS206382	89	89
DPOGS206379	882	882
DPOGS206378	135	135
DPOGS206383	257	257
DPOGS206381	800	800
DPOGS206393	162	162
DPOGS206390	137	137
DPOGS206384	623	623
DPOGS206385	3718	3718
DPOGS206369	570	570
DPOGS206392	763	763
DPOGS206386	485	485
DPOGS206380	216	216
DPOGS206394	376	376
DPOGS206391	149	149
DPOGS206370	371	371
DPOGS206400	1419	1419
DPOGS206403	943	943
DPOGS206404	169	169
DPOGS206388	652	652
DPOGS206368	192	192
DPOGS206397	781	781
DPOGS206371	1717	1717
DPOGS206398	906	906
DPOGS206387	553	553
DPOGS206373	636	636
DPOGS206399	203	203
DPOGS206375	151	151
DPOGS206377	1410	1410
DPOGS206401	886	886
DPOGS206396	256	256
DPOGS206395	138	138
DPOGS206376	110	110
DPOGS206372	2503	2503
DPOGS206402	129	129
DPOGS206374	1063	1063
DPOGS202141	699	699
DPOGS202139	224	224
DPOGS202142	795	795
DPOGS202138	564	564
DPOGS202140	548	548
DPOGS202143	273	273
DPOGS202135	1006	1006
DPOGS202134	719	719
DPOGS202137	3024	3024
DPOGS202136	1005	1005
DPOGS202144	212	212
DPOGS202145	930	930
DPOGS209337	785	785
DPOGS209334	559	559
DPOGS209336	391	391
DPOGS209335	848	848
DPOGS209333	174	174
DPOGS209332	3445	3445
DPOGS202945	1335	1335
DPOGS202946	531	531
DPOGS202947	530	530
DPOGS202948	885	885
DPOGS202954	274	274
DPOGS202963	2395	2395
DPOGS202943	91	91
DPOGS202944	160	160
DPOGS202942	126	126
DPOGS202949	822	822
DPOGS202955	132	132
DPOGS202941	196	196
DPOGS202956	243	243
DPOGS202957	3207	3207
DPOGS202953	3203	3203
DPOGS202952	178	178
DPOGS202959	395	395
DPOGS202950	162	162
DPOGS202964	307	307
DPOGS202962	797	797
DPOGS202961	1053	1053
DPOGS202958	1045	1045
DPOGS210253	717	717
DPOGS210225	197	197
DPOGS210212	283	283
DPOGS210252	1743	1743
DPOGS210221	212	212
DPOGS210239	84	84
DPOGS210226	198	198
DPOGS210251	2467	2467
DPOGS210247	705	705
DPOGS210246	908	908
DPOGS210240	108	108
DPOGS210223	197	197
DPOGS210254	117	117
DPOGS210241	1251	1251
DPOGS210245	752	752
DPOGS210237	305	305
DPOGS210219	423	423
DPOGS210218	1218	1218
DPOGS210231	1571	1571
DPOGS210209	207	207
DPOGS210250	2121	2121
DPOGS210222	211	211
DPOGS210248	652	652
DPOGS210211	1091	1091
DPOGS210236	760	760
DPOGS210224	198	198
DPOGS210214	1789	1789
DPOGS210243	794	794
DPOGS210215	905	905
DPOGS210232	2982	2982
DPOGS210210	1200	1200
DPOGS210227	543	543
DPOGS210242	477	477
DPOGS210235	204	204
DPOGS210244	212	212
DPOGS210249	634	634
DPOGS210220	3023	3023
DPOGS210217	814	814
DPOGS210230	371	371
DPOGS210234	920	920
DPOGS210228	82	82
DPOGS210216	794	794
DPOGS210213	762	762
DPOGS210233	251	251
DPOGS205160	286	286
DPOGS205179	894	894
DPOGS205167	290	290
DPOGS205157	938	938
DPOGS205158	579	579
DPOGS205156	1358	1358
DPOGS205185	207	207
DPOGS205159	2277	2277
DPOGS205168	728	728
DPOGS205187	615	615
DPOGS205186	1483	1483
DPOGS205164	1747	1747
DPOGS205172	1594	1594
DPOGS205174	147	147
DPOGS205171	333	333
DPOGS205161	184	184
DPOGS205181	639	639
DPOGS205182	195	195
DPOGS205162	152	152
DPOGS205183	1461	1461
DPOGS205173	717	717
DPOGS205166	3327	3327
DPOGS205170	1589	1589
DPOGS205184	262	262
DPOGS205176	984	984
DPOGS205165	423	423
DPOGS205169	223	223
DPOGS205188	473	473
DPOGS205177	1419	1419
DPOGS205180	626	626
DPOGS205175	360	360
DPOGS205178	779	779
DPOGS212667	2849	2849
DPOGS212665	319	319
DPOGS212662	774	774
DPOGS212670	1219	1219
DPOGS212668	81	81
DPOGS212663	600	600
DPOGS212669	729	729
DPOGS212664	322	322
DPOGS212678	606	606
DPOGS212659	206	206
DPOGS212661	243	243
DPOGS212660	362	362
DPOGS212677	247	247
DPOGS212658	615	615
DPOGS212679	306	306
DPOGS212674	842	842
DPOGS212673	795	795
DPOGS212672	1143	1143
DPOGS212671	252	252
DPOGS212675	890	890
DPOGS212676	374	374
DPOGS212680	918	918
DPOGS207622	1569	1569
DPOGS207623	477	477
DPOGS207626	1825	1825
DPOGS207634	389	389
DPOGS207619	2297	2297
DPOGS207620	125	125
DPOGS207629	193	193
DPOGS207630	605	605
DPOGS207625	501	501
DPOGS207638	749	749
DPOGS207637	556	556
DPOGS207631	58	58
DPOGS207642	1443	1443
DPOGS207624	171	171
DPOGS207639	469	469
DPOGS207641	727	727
DPOGS207621	415	415
DPOGS207628	927	927
DPOGS207627	1029	1029
DPOGS207633	472	472
DPOGS207635	328	328
DPOGS207636	569	569
DPOGS207632	93	93
DPOGS207640	515	515
DPOGS204071	1748	1748
DPOGS204075	350	350
DPOGS204065	545	545
DPOGS204062	962	962
DPOGS204072	1180	1180
DPOGS204073	352	352
DPOGS204079	194	194
DPOGS204063	396	396
DPOGS204082	707	707
DPOGS204058	165	165
DPOGS204077	241	241
DPOGS204064	1067	1067
DPOGS204059	793	793
DPOGS204057	688	688
DPOGS204081	3536	3536
DPOGS204074	203	203
DPOGS204068	2914	2914
DPOGS204061	1090	1090
DPOGS204060	829	829
DPOGS204067	722	722
DPOGS204069	655	655
DPOGS204076	488	488
DPOGS204080	503	503
DPOGS201560	199	199
DPOGS201567	289	289
DPOGS201558	426	426
DPOGS201554	630	630
DPOGS201559	337	337
DPOGS201551	138	138
DPOGS201573	635	635
DPOGS201552	1574	1574
DPOGS201553	1504	1504
DPOGS201566	1249	1249
DPOGS201570	296	296
DPOGS201565	1956	1956
DPOGS201557	439	439
DPOGS201574	673	673
DPOGS201556	433	433
DPOGS201549	1577	1577
DPOGS201564	780	780
DPOGS201561	127	127
DPOGS201550	158	158
DPOGS201569	1204	1204
DPOGS201568	481	481
DPOGS201562	1580	1580
DPOGS201563	1113	1113
DPOGS201555	1190	1190
DPOGS201572	250	250
DPOGS201571	611	611
DPOGS211040	336	336
DPOGS211041	712	712
DPOGS211042	388	388
DPOGS211049	941	941
DPOGS211043	259	259
DPOGS211052	791	791
DPOGS211048	174	174
DPOGS211045	329	329
DPOGS211047	178	178
DPOGS211044	554	554
DPOGS211053	115	115
DPOGS211046	828	828
DPOGS211051	2102	2102
DPOGS211050	2362	2362
DPOGS208056	258	258
DPOGS208058	913	913
DPOGS208015	999	999
DPOGS208061	893	893
DPOGS208019	2336	2336
DPOGS208018	3302	3302
DPOGS208046	171	171
DPOGS208057	1075	1075
DPOGS208021	1412	1412
DPOGS208060	1095	1095
DPOGS208039	160	160
DPOGS208041	3782	3782
DPOGS208010	322	322
DPOGS208020	773	773
DPOGS208044	2053	2053
DPOGS208017	573	573
DPOGS208030	1101	1101
DPOGS208048	605	605
DPOGS208045	298	298
DPOGS208047	272	272
DPOGS208054	536	536
DPOGS208014	434	434
DPOGS208055	168	168
DPOGS208026	150	150
DPOGS208033	2615	2615
DPOGS208038	1036	1036
DPOGS208016	744	744
DPOGS208043	290	290
DPOGS208028	129	129
DPOGS208051	164	164
DPOGS208050	1876	1876
DPOGS208029	5703	5703
DPOGS208036	619	619
DPOGS208049	1065	1065
DPOGS208052	1155	1155
DPOGS208040	207	207
DPOGS208034	678	678
DPOGS208025	1337	1337
DPOGS208035	490	490
DPOGS208042	472	472
DPOGS208037	1329	1329
DPOGS208032	569	569
DPOGS208024	184	184
DPOGS208022	711	711
DPOGS208027	413	413
DPOGS208023	1291	1291
DPOGS208031	727	727
DPOGS209227	432	432
DPOGS209226	438	438
DPOGS209221	378	378
DPOGS209220	463	463
DPOGS209233	1074	1074
DPOGS209228	400	400
DPOGS209224	909	909
DPOGS209229	164	164
DPOGS209219	1065	1065
DPOGS209223	279	279
DPOGS209222	387	387
DPOGS209234	642	642
DPOGS209232	690	690
DPOGS209225	447	447
DPOGS209230	1042	1042
DPOGS209231	214	214
DPOGS204511	413	413
DPOGS204512	2285	2285
DPOGS204514	910	910
DPOGS204509	1170	1170
DPOGS204510	384	384
DPOGS204516	608	608
DPOGS204519	1735	1735
DPOGS204515	2593	2593
DPOGS204517	475	475
DPOGS204518	1008	1008
DPOGS204513	105	105
DPOGS204520	1891	1891
DPOGS203047	529	529
DPOGS203048	1645	1645
DPOGS203052	973	973
DPOGS203051	867	867
DPOGS203040	1983	1983
DPOGS203055	734	734
DPOGS203042	360	360
DPOGS203050	2087	2087
DPOGS203056	782	782
DPOGS203049	458	458
DPOGS203043	578	578
DPOGS203053	689	689
DPOGS203045	1218	1218
DPOGS203041	611	611
DPOGS203046	861	861
DPOGS203054	298	298
DPOGS203039	292	292
DPOGS203044	1469	1469
DPOGS203037	390	390
DPOGS203038	1027	1027
DPOGS208188	2004	2004
DPOGS208186	886	886
DPOGS208185	649	649
DPOGS208187	943	943
DPOGS208170	3938	3938
DPOGS208181	415	415
DPOGS208177	194	194
DPOGS208174	1658	1658
DPOGS208172	715	715
DPOGS208182	266	266
DPOGS208184	700	700
DPOGS208178	95	95
DPOGS208180	178	178
DPOGS208175	235	235
DPOGS208169	757	757
DPOGS208183	336	336
DPOGS208179	218	218
DPOGS208173	199	199
DPOGS208189	961	961
DPOGS208171	1247	1247
DPOGS208176	3228	3228
DPOGS215036	1055	1055
DPOGS215035	368	368
DPOGS215039	330	330
DPOGS215034	793	793
DPOGS215047	600	600
DPOGS215049	2835	2835
DPOGS215045	405	405
DPOGS215038	1210	1210
DPOGS215052	229	229
DPOGS215048	151	151
DPOGS215063	138	138
DPOGS215060	191	191
DPOGS215056	527	527
DPOGS215053	663	663
DPOGS215037	978	978
DPOGS215050	726	726
DPOGS215043	2831	2831
DPOGS215033	489	489
DPOGS215070	613	613
DPOGS215059	1987	1987
DPOGS215061	1594	1594
DPOGS215062	350	350
DPOGS215046	295	295
DPOGS215068	409	409
DPOGS215044	150	150
DPOGS215069	1322	1322
DPOGS215041	744	744
DPOGS215040	683	683
DPOGS215058	221	221
DPOGS215042	403	403
DPOGS215055	192	192
DPOGS215054	3699	3699
DPOGS215065	649	649
DPOGS215057	659	659
DPOGS215067	845	845
DPOGS215066	1140	1140
DPOGS215064	2737	2737
DPOGS209019	363	363
DPOGS209000	427	427
DPOGS209009	1009	1009
DPOGS209001	559	559
DPOGS209015	371	371
DPOGS209004	251	251
DPOGS209002	198	198
DPOGS209005	1268	1268
DPOGS209008	193	193
DPOGS209017	265	265
DPOGS209014	2158	2158
DPOGS209012	344	344
DPOGS209011	532	532
DPOGS209016	1009	1009
DPOGS209006	964	964
DPOGS209018	699	699
DPOGS209007	1170	1170
DPOGS209003	1085	1085
DPOGS209010	659	659
DPOGS203240	680	680
DPOGS203245	508	508
DPOGS203239	179	179
DPOGS203254	4735	4735
DPOGS203235	1125	1125
DPOGS203238	936	936
DPOGS203241	1431	1431
DPOGS203250	1055	1055
DPOGS203253	2838	2838
DPOGS203242	347	347
DPOGS203249	1577	1577
DPOGS203252	1149	1149
DPOGS203236	106	106
DPOGS203247	644	644
DPOGS203244	713	713
DPOGS203251	274	274
DPOGS203246	551	551
DPOGS203243	965	965
DPOGS203237	868	868
DPOGS203248	500	500
DPOGS203255	1364	1364
DPOGS206243	465	465
DPOGS206242	329	329
DPOGS213775	392	392
DPOGS213786	144	144
DPOGS213761	404	404
DPOGS213774	164	164
DPOGS213760	561	561
DPOGS213757	772	772
DPOGS213758	148	148
DPOGS213773	474	474
DPOGS213745	1021	1021
DPOGS213777	386	386
DPOGS213778	2184	2184
DPOGS213744	1927	1927
DPOGS213772	277	277
DPOGS213756	1194	1194
DPOGS213742	816	816
DPOGS213743	629	629
DPOGS213787	165	165
DPOGS213785	308	308
DPOGS213776	1223	1223
DPOGS213790	1229	1229
DPOGS213784	1930	1930
DPOGS213771	659	659
DPOGS213770	1122	1122
DPOGS213780	552	552
DPOGS213792	2558	2558
DPOGS213791	302	302
DPOGS213779	370	370
DPOGS213746	541	541
DPOGS213781	145	145
DPOGS213767	112	112
DPOGS213755	385	385
DPOGS213783	298	298
DPOGS213762	299	299
DPOGS213748	1034	1034
DPOGS213788	2375	2375
DPOGS213750	339	339
DPOGS213768	822	822
DPOGS213793	793	793
DPOGS213765	881	881
DPOGS213782	274	274
DPOGS213752	79	79
DPOGS213769	1332	1332
DPOGS213789	795	795
DPOGS213754	1103	1103
DPOGS213749	317	317
DPOGS213747	659	659
DPOGS213763	212	212
DPOGS213753	596	596
DPOGS213766	309	309
DPOGS213751	1457	1457
